PlayerID,Age,Gender,Location,GameGenre,GameDifficulty,PlayTimeHours,InGamePurchases,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel,HrsPerSession,churned
9322,31,Male,Europe,RPG,Medium,4.51,0,1,166,28,37,Low,4.51,1
9323,33,Female,Europe,Action,Medium,2.06,0,9,56,38,7,Medium,0.23,0
9324,42,Male,USA,Sports,Medium,18.96,1,11,70,92,2,Medium,1.72,0
9325,40,Female,Europe,RPG,Hard,18.57,1,14,94,47,47,High,1.33,0
9326,40,Female,USA,Strategy,Easy,10.17,0,15,80,46,46,Medium,0.68,0
9327,37,Female,Europe,Simulation,Medium,1.87,0,15,23,86,27,Medium,0.12,0
9328,23,Female,Asia,RPG,Easy,11.54,0,10,174,63,3,High,1.15,0
9329,26,Male,Europe,Action,Easy,9.62,0,16,66,95,44,Medium,0.6,0
9330,15,Female,Europe,Strategy,Hard,17.65,0,16,96,96,41,High,1.1,0
9331,15,Female,Asia,RPG,Medium,13.77,0,15,167,14,9,High,0.92,0
9332,48,Female,Europe,Action,Hard,3.39,0,8,87,82,44,Medium,0.42,0
9333,46,Female,USA,Strategy,Hard,4.27,0,13,74,98,37,Medium,0.33,0
9334,39,Female,Europe,Action,Hard,3.56,0,4,114,75,25,Medium,0.89,0
9335,15,Male,USA,Strategy,Easy,8.05,0,15,173,5,19,High,0.54,0
9336,30,Male,USA,Sports,Medium,6.72,0,17,48,72,48,Medium,0.4,0
9337,19,Male,Europe,Sports,Easy,6.21,1,14,161,27,40,High,0.44,0
9338,36,Male,USA,Simulation,Medium,10.78,1,13,73,71,41,Medium,0.83,0
9339,43,Female,Asia,Strategy,Hard,19.91,1,2,138,62,8,Low,9.96,1
9340,17,Male,Europe,Simulation,Medium,7.52,0,4,151,15,22,Medium,1.88,0
9341,26,Male,USA,Action,Hard,7.05,1,9,104,55,45,Medium,0.78,0
9342,40,Female,USA,Simulation,Medium,11.17,0,2,64,63,1,Low,5.58,1
9343,30,Female,USA,RPG,Easy,7.53,0,7,91,37,27,Medium,1.08,0
9344,36,Female,USA,Action,Easy,14.65,0,18,60,10,35,Medium,0.81,0
9345,43,Female,Asia,Simulation,Medium,1.62,0,3,177,2,12,Medium,0.54,0
9346,28,Male,USA,RPG,Medium,5.47,0,14,44,68,6,Medium,0.39,0
9347,42,Female,Europe,Action,Easy,18.02,0,7,32,98,32,Medium,2.57,0
9348,19,Male,Asia,Strategy,Easy,20.79,0,4,113,15,5,Medium,5.2,0
9349,44,Female,Europe,Simulation,Hard,10.08,0,4,92,21,19,Medium,2.52,0
9350,19,Male,USA,Action,Easy,5.71,0,4,72,25,46,Medium,1.43,0
9351,26,Female,Asia,Simulation,Medium,8.48,0,15,81,83,42,Medium,0.57,0
9352,30,Female,Europe,Strategy,Medium,19.78,1,9,41,84,15,Medium,2.2,0
9353,40,Male,Europe,Strategy,Easy,14.87,0,17,34,46,12,Medium,0.87,0
9354,40,Female,Other,Action,Hard,7.68,0,19,144,93,19,High,0.4,0
9355,35,Female,Europe,Sports,Medium,18.62,0,17,124,23,27,High,1.1,0
9356,47,Female,USA,Strategy,Easy,10.02,0,9,14,87,9,Low,1.11,1
9357,44,Male,Asia,Action,Easy,3.43,1,8,133,47,11,Medium,0.43,0
9358,37,Male,USA,Sports,Medium,3.82,0,4,112,23,1,Medium,0.95,0
9359,24,Male,Other,Strategy,Easy,23.61,0,17,102,49,17,High,1.39,0
9360,19,Male,Other,RPG,Easy,4.86,0,19,28,53,28,Medium,0.26,0
9361,48,Male,Europe,Sports,Medium,21.64,0,2,122,26,10,Low,10.82,1
9362,45,Female,USA,RPG,Medium,19.02,0,10,75,14,40,Medium,1.9,0
9363,24,Male,Europe,Simulation,Hard,8.54,1,1,126,50,13,Low,8.54,1
9364,33,Female,Europe,Simulation,Hard,8.54,0,13,101,50,4,Medium,0.66,0
9365,46,Male,USA,RPG,Medium,15.38,0,1,145,5,4,Low,15.38,1
9366,15,Male,USA,Sports,Medium,9.72,0,17,163,3,4,High,0.57,0
9367,19,Male,USA,Action,Easy,2.88,0,15,173,2,44,High,0.19,0
9368,18,Female,Europe,Sports,Hard,22.98,0,8,49,28,15,Medium,2.87,0
9369,30,Female,Europe,Sports,Medium,9.42,0,5,52,69,3,Low,1.88,1
9370,38,Male,Other,RPG,Medium,6.39,1,2,77,14,28,Low,3.19,1
9371,30,Male,USA,RPG,Easy,2.05,0,11,174,47,42,High,0.19,0
9372,16,Male,USA,Sports,Easy,12.95,1,4,24,82,29,Low,3.24,1
9373,42,Female,USA,Strategy,Easy,10.16,0,13,50,78,49,Medium,0.78,0
9374,46,Female,Other,Sports,Easy,22.52,0,7,35,48,8,Low,3.22,1
9375,41,Female,USA,RPG,Easy,0.58,0,11,56,89,45,Medium,0.05,0
9376,34,Male,Other,Sports,Easy,22.9,0,14,106,84,39,High,1.64,0
9377,38,Male,Asia,RPG,Hard,21.23,0,2,66,32,8,Low,10.62,1
9378,26,Male,USA,Strategy,Easy,10.29,0,17,123,28,18,High,0.61,0
9379,49,Male,USA,RPG,Hard,10.29,0,14,156,71,34,High,0.74,0
9380,47,Male,USA,RPG,Medium,9.48,0,7,128,20,39,Medium,1.35,0
9381,47,Male,USA,RPG,Easy,7.41,0,8,111,99,22,Medium,0.93,0
9382,26,Male,Europe,Strategy,Hard,17.08,0,4,90,66,16,Medium,4.27,0
9383,17,Male,Europe,RPG,Hard,17.08,1,16,153,4,33,High,1.07,0
9384,15,Male,Asia,RPG,Easy,6.11,1,6,61,54,37,High,1.02,0
9385,47,Male,USA,RPG,Medium,9.88,1,11,174,23,32,High,0.9,0
9386,24,Female,USA,Simulation,Easy,3.97,0,6,53,43,26,Medium,0.66,0
9387,43,Female,Europe,Strategy,Medium,19.99,1,12,121,37,15,Low,1.67,1
9388,27,Male,USA,Simulation,Medium,6.34,0,12,145,14,44,High,0.53,0
9389,26,Female,Europe,Action,Hard,15.79,1,9,96,20,26,Medium,1.75,0
9390,45,Female,USA,Simulation,Easy,21.45,0,5,32,36,6,Low,4.29,1
9391,16,Male,USA,Strategy,Easy,7.83,0,2,110,19,38,Low,3.91,1
9392,49,Male,Asia,Action,Easy,16.9,1,1,91,4,47,Low,16.9,1
9393,37,Female,Asia,Strategy,Hard,15.27,0,15,171,97,39,High,1.02,0
9394,31,Female,USA,Strategy,Hard,11.2,0,18,51,53,42,Medium,0.62,0
9395,40,Male,Europe,Sports,Easy,19.17,0,16,128,42,8,High,1.2,0
9396,22,Male,USA,RPG,Easy,17.43,1,10,51,12,26,Medium,1.74,0
9397,43,Female,USA,Strategy,Medium,17.15,0,2,89,69,23,Low,8.57,1
9398,40,Male,Europe,RPG,Easy,15.28,0,19,18,48,2,Medium,0.8,0
9399,24,Female,USA,Simulation,Easy,5.27,0,2,123,60,34,Medium,2.63,0
9400,40,Male,USA,Simulation,Hard,22.11,0,13,55,31,47,Medium,1.7,0
9401,48,Female,USA,Sports,Easy,8.49,0,1,46,29,20,Low,8.49,1
9402,21,Male,Europe,Sports,Medium,19.78,1,3,107,97,21,Medium,6.59,0
9403,18,Male,USA,RPG,Hard,15.57,0,9,138,86,5,Medium,1.73,0
9404,25,Female,Other,RPG,Easy,7.56,0,14,94,21,20,Medium,0.54,0
9405,43,Male,USA,Simulation,Hard,21.66,1,13,106,69,23,High,1.67,0
9406,39,Male,USA,Simulation,Easy,2.27,0,12,92,78,22,Medium,0.19,0
9407,35,Female,Asia,Sports,Easy,14.34,1,14,45,61,22,Medium,1.02,0
9408,24,Male,Europe,Strategy,Hard,15.71,1,18,169,23,49,High,0.87,0
9409,23,Male,USA,Strategy,Medium,17.29,0,19,148,20,36,High,0.91,0
9410,38,Male,Europe,Action,Easy,14.0,0,1,176,99,16,Low,14.0,1
9411,49,Female,USA,Sports,Hard,4.47,0,18,48,51,13,Medium,0.25,0
9412,49,Female,Asia,RPG,Easy,14.64,0,15,139,51,26,High,0.98,0
9413,32,Female,USA,Sports,Easy,17.27,0,6,168,38,26,Medium,2.88,0
9414,46,Male,Other,Strategy,Medium,20.41,0,14,165,72,48,High,1.46,0
9415,38,Male,Europe,Strategy,Easy,17.86,1,8,108,92,1,Medium,2.23,0
9416,37,Male,Asia,Simulation,Hard,1.74,1,11,27,40,47,Medium,0.16,0
9417,46,Female,Asia,Strategy,Medium,13.96,0,2,52,87,31,Low,6.98,1
9418,26,Female,USA,Sports,Medium,16.49,0,14,24,23,34,High,1.18,0
9419,27,Female,Asia,Simulation,Easy,23.33,0,17,170,98,20,High,1.37,0
9420,37,Female,USA,Simulation,Hard,3.15,0,18,177,25,5,High,0.17,0
9421,39,Male,USA,Simulation,Medium,6.81,0,4,20,84,27,Low,1.7,1
9422,49,Male,Europe,Action,Easy,19.35,0,2,73,79,8,Low,9.67,1
9423,44,Female,Other,RPG,Medium,14.28,0,4,93,98,35,Medium,3.57,0
9424,31,Male,USA,Action,Easy,7.46,0,14,167,94,47,High,0.53,0
9425,34,Male,Other,RPG,Medium,16.43,0,9,162,8,0,High,1.83,0
9426,39,Female,Europe,RPG,Medium,6.86,0,18,20,33,22,Medium,0.38,0
9427,36,Male,Asia,Sports,Hard,4.38,0,13,139,86,9,High,0.34,0
9428,27,Male,Europe,RPG,Medium,2.5,0,5,157,21,35,Medium,0.5,0
9429,33,Male,USA,Sports,Easy,14.18,0,0,68,30,14,Low,,1
9430,26,Female,Asia,Simulation,Medium,6.53,0,8,24,52,38,Low,0.82,1
9431,33,Male,USA,Sports,Medium,15.73,0,12,44,51,16,Medium,1.31,0
9432,26,Female,Europe,Strategy,Medium,17.48,1,6,118,53,8,Medium,2.91,0
9433,23,Male,Asia,Action,Easy,19.73,0,12,68,38,41,Medium,1.64,0
9434,21,Female,Asia,Sports,Easy,11.38,0,4,116,72,2,Medium,2.85,0
9435,42,Male,Europe,RPG,Easy,4.07,0,13,77,38,3,Medium,0.31,0
9436,28,Female,USA,Sports,Easy,4.31,0,0,103,79,41,Low,,1
9437,45,Male,Europe,Sports,Easy,8.46,0,13,119,54,36,High,0.65,0
9438,33,Female,Europe,Simulation,Easy,16.08,0,16,60,5,37,Medium,1.0,0
9439,30,Female,Asia,Action,Easy,21.73,0,4,103,35,12,Medium,5.43,0
9440,19,Male,USA,Simulation,Hard,22.52,0,19,92,45,46,High,1.19,0
9441,49,Male,Europe,Action,Medium,5.92,1,4,58,81,9,Low,1.48,1
9442,26,Male,USA,Action,Hard,3.59,0,13,115,61,31,High,0.28,0
9443,39,Female,Europe,RPG,Medium,20.57,0,11,136,92,0,High,1.87,0
9444,35,Male,USA,Simulation,Hard,16.54,0,10,74,49,5,Medium,1.65,0
9445,37,Male,USA,Sports,Medium,10.01,0,0,83,92,20,Low,,1
9446,30,Female,Asia,Strategy,Easy,2.71,1,15,37,94,9,Medium,0.18,0
9447,28,Female,Europe,Strategy,Medium,9.04,0,14,139,43,30,High,0.65,0
9448,45,Male,Europe,RPG,Easy,0.25,0,13,41,1,37,Medium,0.02,0
9449,19,Male,Asia,RPG,Medium,21.15,0,5,106,28,47,Low,4.23,1
9450,49,Male,USA,RPG,Easy,18.3,0,4,50,43,13,Low,4.58,1
9451,37,Male,USA,RPG,Hard,12.64,0,9,154,39,8,Medium,1.4,0
9452,43,Male,USA,Simulation,Easy,12.95,0,12,45,50,35,Medium,1.08,0
9453,25,Female,Europe,Action,Medium,3.28,1,13,54,96,45,Medium,0.25,0
9454,32,Male,Europe,Sports,Easy,21.83,0,10,10,28,45,Low,2.18,1
9455,26,Male,Europe,Sports,Medium,5.84,0,14,62,32,24,Medium,0.42,0
9456,23,Male,Europe,Simulation,Hard,2.61,0,11,131,35,28,High,0.24,0
9457,24,Female,Europe,Sports,Easy,19.47,0,17,52,47,5,Medium,1.15,0
9458,31,Male,Asia,Strategy,Easy,15.93,0,3,175,6,17,Medium,5.31,0
9459,21,Female,Europe,Sports,Medium,3.58,0,17,49,20,22,Medium,0.21,0
9460,27,Male,Asia,Action,Hard,0.11,0,12,116,90,13,High,0.01,0
9461,23,Male,USA,Sports,Easy,18.67,0,5,178,38,15,Medium,3.73,0
9462,41,Female,USA,Action,Medium,21.12,0,11,144,92,45,High,1.92,0
9463,16,Male,Europe,RPG,Hard,15.71,1,9,107,11,40,Medium,1.75,0
9464,19,Female,USA,Simulation,Easy,20.37,0,5,156,98,37,High,4.07,0
9465,43,Female,Europe,Strategy,Easy,16.02,0,17,158,36,27,High,0.94,0
9466,33,Male,Europe,Sports,Medium,23.57,0,2,149,51,45,Medium,11.79,0
9467,22,Female,USA,Strategy,Easy,23.44,0,10,89,72,31,Medium,2.34,0
9468,15,Female,USA,Sports,Hard,20.41,0,8,97,7,21,Medium,2.55,0
9469,36,Female,Europe,RPG,Easy,15.63,0,16,160,63,44,High,0.98,0
9470,31,Male,Asia,Action,Medium,1.89,0,6,131,92,0,Medium,0.31,0
9471,21,Male,Europe,Simulation,Medium,19.18,0,16,91,20,31,High,1.2,0
9472,39,Male,Europe,Simulation,Medium,17.28,0,4,21,10,0,Low,4.32,1
9473,18,Female,USA,Strategy,Hard,20.29,0,12,174,31,43,High,1.69,0
9474,20,Male,Europe,Action,Easy,22.92,0,12,33,26,45,Medium,1.91,0
9475,45,Male,Europe,Simulation,Medium,23.86,0,11,96,58,45,Medium,2.17,0
9476,33,Male,USA,Strategy,Medium,2.45,0,0,160,16,37,Low,,1
9477,41,Female,USA,Action,Medium,0.2,0,15,156,98,30,High,0.01,0
9478,24,Male,USA,RPG,Easy,17.43,0,12,56,43,22,Medium,1.45,0
9479,40,Male,USA,RPG,Easy,21.21,1,17,130,79,31,High,1.25,0
9480,33,Female,USA,Strategy,Easy,13.68,0,4,68,88,8,Low,3.42,1
9481,17,Male,Asia,RPG,Medium,1.44,0,1,58,47,37,Low,1.44,1
9482,27,Male,Europe,Sports,Hard,19.18,0,19,88,23,13,High,1.01,0
9483,42,Male,USA,Sports,Easy,4.47,0,7,57,1,8,Medium,0.64,0
9484,34,Male,Europe,Action,Easy,11.58,0,5,133,63,21,High,2.32,0
9485,42,Male,Asia,RPG,Easy,8.91,1,4,45,48,31,Low,2.23,1
9486,22,Male,Asia,Simulation,Medium,11.85,0,1,35,54,18,Low,11.85,1
9487,15,Male,Europe,Strategy,Easy,3.73,0,12,54,51,30,Medium,0.31,0
9488,17,Female,USA,Simulation,Easy,16.15,0,5,50,1,25,Medium,3.23,0
9489,27,Male,USA,Sports,Medium,9.81,0,17,78,21,2,Medium,0.58,0
9490,42,Male,USA,RPG,Medium,9.22,0,0,44,74,46,Low,,1
9491,39,Male,Europe,Simulation,Hard,4.25,0,8,122,94,31,Medium,0.53,0
9492,47,Male,USA,Strategy,Easy,14.89,0,11,172,8,21,High,1.35,0
9493,20,Female,Europe,Action,Easy,15.84,0,15,98,74,13,High,1.06,0
9494,46,Male,Asia,Action,Medium,1.93,0,9,107,80,47,Medium,0.21,0
9495,35,Male,Asia,Strategy,Hard,19.76,0,7,161,86,0,Medium,2.82,0
9496,30,Female,Asia,Sports,Easy,21.29,0,4,142,96,21,Medium,5.32,0
9497,35,Female,USA,Strategy,Medium,23.74,0,3,28,55,31,Low,7.91,1
9498,25,Female,Other,Strategy,Hard,8.29,0,3,29,36,29,Low,2.76,1
9499,49,Female,Europe,RPG,Medium,14.57,0,11,62,73,8,Medium,1.32,0
9500,33,Male,Europe,Simulation,Easy,2.91,0,7,112,62,2,Medium,0.42,0
9501,34,Female,USA,Strategy,Easy,10.08,0,15,114,68,42,High,0.67,0
9502,32,Female,Other,Strategy,Easy,20.61,0,15,18,32,4,Low,1.37,1
9503,28,Male,USA,Action,Medium,17.31,0,14,81,70,0,Medium,1.24,0
9504,29,Female,USA,Simulation,Easy,12.36,0,12,158,24,39,Medium,1.03,0
9505,45,Male,USA,Action,Hard,20.14,0,18,116,22,13,High,1.12,0
9506,15,Female,Europe,Sports,Medium,19.93,0,10,128,91,46,High,1.99,0
9507,17,Male,Europe,Action,Easy,21.81,1,19,79,36,45,High,1.15,0
9508,30,Male,Other,Sports,Hard,4.82,0,4,163,67,13,Medium,1.21,0
9509,37,Male,USA,Sports,Hard,5.5,0,5,95,12,1,Medium,1.1,0
9510,25,Male,USA,Simulation,Easy,23.42,0,13,23,17,47,Medium,1.8,0
9511,26,Male,Europe,Sports,Medium,12.16,0,18,20,23,4,Medium,0.68,0
9512,24,Male,USA,Strategy,Medium,15.57,0,4,115,45,26,Low,3.89,1
9513,46,Female,Europe,Strategy,Hard,21.75,1,7,96,57,8,Medium,3.11,0
9514,30,Female,USA,Action,Hard,13.05,0,10,116,51,6,Medium,1.3,0
9515,22,Male,Europe,Action,Medium,3.58,1,15,73,47,18,Medium,0.24,0
9516,26,Female,Asia,Simulation,Hard,9.23,0,7,126,3,43,Medium,1.32,0
9517,38,Male,USA,Sports,Medium,12.41,0,15,67,52,42,Medium,0.83,0
9518,42,Female,USA,Strategy,Easy,11.41,0,13,117,44,31,Medium,0.88,0
9519,22,Male,USA,Action,Easy,23.86,0,0,34,39,3,Low,,1
9520,42,Female,Europe,RPG,Easy,5.56,0,9,75,56,46,Medium,0.62,0
9521,40,Female,Europe,Simulation,Medium,18.3,0,1,123,87,23,Low,18.3,1
9522,22,Male,Asia,Sports,Medium,0.76,0,9,25,35,27,Low,0.08,1
9523,42,Male,Other,Simulation,Hard,8.77,0,13,103,48,47,High,0.67,0
9524,42,Female,Other,Sports,Medium,2.34,0,15,29,26,5,Medium,0.16,0
9525,41,Female,USA,Sports,Easy,13.62,0,4,150,36,42,Medium,3.41,0
9526,31,Male,Europe,Simulation,Medium,6.84,0,11,100,91,6,Medium,0.62,0
9527,23,Male,Asia,Action,Medium,14.96,0,19,159,8,39,High,0.79,0
9528,47,Female,Europe,Action,Hard,14.11,0,16,83,67,15,Medium,0.88,0
9529,34,Female,Asia,Sports,Medium,12.36,0,9,85,86,40,Medium,1.37,0
9530,27,Male,Europe,Strategy,Easy,20.28,1,6,87,25,14,Medium,3.38,0
9531,42,Female,Europe,Sports,Medium,10.57,0,11,121,27,11,Medium,0.96,0
9532,43,Male,USA,RPG,Hard,18.08,1,2,177,80,20,Medium,9.04,0
9533,27,Female,USA,Action,Medium,10.25,1,0,18,9,1,High,,0
9534,49,Female,Europe,Simulation,Medium,22.98,1,2,138,11,13,Low,11.49,1
9535,20,Male,Europe,Sports,Medium,3.84,0,16,35,42,47,Medium,0.24,0
9536,32,Male,Europe,Action,Easy,17.63,0,8,147,7,11,Medium,2.2,0
9537,19,Female,USA,Action,Medium,1.55,1,0,75,77,35,Low,,1
9538,39,Male,Asia,Sports,Hard,3.83,0,18,161,83,36,High,0.21,0
9539,16,Female,Other,Sports,Medium,12.71,0,14,77,95,29,Low,0.91,1
9540,24,Female,Europe,Action,Easy,10.88,0,17,86,92,45,Medium,0.64,0
9541,44,Male,USA,RPG,Hard,23.04,0,18,96,36,34,Medium,1.28,0
9542,19,Female,USA,Simulation,Medium,0.02,0,10,178,23,7,High,0.0,0
9543,47,Male,Europe,Sports,Easy,14.33,0,7,166,28,4,Low,2.05,1
9544,15,Female,Other,Sports,Hard,7.63,0,16,71,3,2,Medium,0.48,0
9545,32,Female,Europe,Strategy,Hard,11.64,0,19,121,32,26,High,0.61,0
9546,46,Female,Asia,Sports,Easy,13.33,0,10,160,75,40,High,1.33,0
9547,25,Male,Europe,RPG,Easy,12.97,0,17,81,37,24,Medium,0.76,0
9548,35,Male,Europe,RPG,Hard,23.03,0,14,45,88,42,Medium,1.64,0
9549,40,Male,Europe,Sports,Easy,23.68,0,9,36,78,35,Medium,2.63,0
9550,39,Male,Europe,Simulation,Hard,12.12,0,3,179,53,13,Medium,4.04,0
9551,36,Male,Asia,Simulation,Easy,9.65,0,11,119,38,25,Medium,0.88,0
9552,41,Female,USA,Sports,Easy,17.34,0,17,88,12,26,High,1.02,0
9553,27,Male,Other,Sports,Easy,12.45,0,19,171,29,38,High,0.66,0
9554,47,Male,Asia,RPG,Medium,17.66,0,12,73,25,9,Medium,1.47,0
9555,48,Male,Asia,Strategy,Hard,9.2,0,17,106,63,7,High,0.54,0
9556,49,Male,Asia,Sports,Medium,11.18,0,17,21,3,10,Medium,0.66,0
9557,15,Female,Europe,Simulation,Hard,1.95,1,17,109,83,6,High,0.11,0
9558,35,Male,Asia,Sports,Hard,15.76,0,7,161,85,44,Low,2.25,1
9559,20,Male,Other,Action,Easy,19.68,0,1,18,40,46,Low,19.68,1
9560,42,Male,Asia,RPG,Easy,4.27,0,10,165,15,32,High,0.43,0
9561,31,Male,USA,RPG,Easy,22.83,0,1,104,14,42,Low,22.83,1
9562,19,Male,Asia,Strategy,Medium,23.57,0,7,97,11,17,Medium,3.37,0
9563,45,Female,Europe,Simulation,Medium,13.83,1,12,55,3,23,Medium,1.15,0
9564,19,Female,Europe,Sports,Easy,1.89,0,15,40,1,40,Medium,0.13,0
9565,17,Male,Other,Strategy,Medium,19.09,0,7,153,50,16,Medium,2.73,0
9566,37,Male,USA,Simulation,Hard,11.21,0,1,85,70,1,Low,11.21,1
9567,24,Female,USA,RPG,Hard,20.77,0,19,103,72,40,High,1.09,0
9568,24,Male,USA,Action,Medium,19.44,1,5,136,85,1,Medium,3.89,0
9569,33,Male,USA,Sports,Medium,14.06,1,12,76,66,47,Medium,1.17,0
9570,31,Male,USA,Simulation,Easy,0.84,0,3,39,75,17,Low,0.28,1
9571,35,Female,Europe,Simulation,Easy,14.21,1,12,178,41,20,High,1.18,0
9572,28,Female,Other,Sports,Easy,18.29,0,3,156,2,0,Medium,6.1,0
9573,23,Male,Asia,RPG,Easy,15.72,0,12,64,74,24,Medium,1.31,0
9574,15,Male,USA,Strategy,Easy,15.71,0,16,69,5,43,Medium,0.98,0
9575,27,Female,Europe,Sports,Medium,18.4,0,7,164,97,23,Medium,2.63,0
9576,18,Female,Asia,Simulation,Easy,12.7,0,4,61,53,41,Medium,3.18,0
9577,15,Female,Europe,RPG,Hard,18.36,0,6,150,77,7,Medium,3.06,0
9578,46,Female,Other,Sports,Medium,5.33,1,1,165,69,48,Medium,5.33,0
9579,48,Female,Other,Strategy,Hard,9.77,1,3,138,22,4,High,3.26,0
9580,42,Male,USA,RPG,Medium,15.81,0,2,121,69,22,Low,7.91,1
9581,45,Male,Asia,Action,Hard,3.94,0,7,155,99,47,Medium,0.56,0
9582,22,Male,Europe,Action,Medium,18.39,1,4,73,93,5,Low,4.6,1
9583,40,Male,Europe,Strategy,Easy,14.06,0,0,34,24,19,Low,,1
9584,48,Female,Asia,Sports,Easy,17.55,1,18,16,22,42,Low,0.97,1
9585,17,Female,Asia,RPG,Medium,20.66,0,15,50,98,6,Medium,1.38,0
9586,26,Female,Europe,Simulation,Medium,23.23,0,16,24,83,18,Medium,1.45,0
9587,15,Female,Asia,Strategy,Easy,6.95,1,8,139,3,3,Medium,0.87,0
9588,19,Male,Other,Simulation,Easy,19.06,0,10,168,59,27,High,1.91,0
9589,44,Female,Asia,Action,Easy,8.65,0,5,94,94,6,Medium,1.73,0
9590,44,Male,USA,Sports,Hard,11.65,0,4,70,54,26,Medium,2.91,0
9591,31,Female,Asia,Strategy,Medium,14.68,0,14,63,92,17,Medium,1.05,0
9592,37,Male,Asia,Simulation,Medium,5.69,0,6,32,22,49,Low,0.95,1
9593,29,Male,Other,Action,Medium,5.1,1,12,12,14,19,Low,0.42,1
9594,35,Male,Asia,Strategy,Easy,14.21,1,10,61,71,33,Medium,1.42,0
9595,28,Male,Asia,Simulation,Easy,16.79,0,6,75,92,48,Medium,2.8,0
9596,16,Male,USA,Sports,Hard,22.93,1,10,83,18,6,Medium,2.29,0
9597,25,Male,Other,Strategy,Easy,13.63,0,17,91,52,39,High,0.8,0
9598,48,Male,USA,Action,Easy,14.2,0,9,162,75,7,High,1.58,0
9599,48,Female,Asia,Strategy,Medium,9.94,0,16,114,66,42,High,0.62,0
9600,32,Female,Other,Strategy,Hard,18.82,0,16,68,32,19,Medium,1.18,0
9601,44,Female,USA,Sports,Easy,17.66,1,12,41,23,30,Medium,1.47,0
9602,29,Female,Other,Strategy,Medium,4.57,0,11,25,84,18,Medium,0.42,0
9603,41,Male,Asia,Action,Easy,9.23,0,16,31,86,47,Medium,0.58,0
9604,48,Female,Other,Strategy,Easy,3.25,0,10,140,46,12,Medium,0.32,0
9605,47,Male,USA,RPG,Easy,2.62,1,6,174,16,44,Low,0.44,1
9606,38,Male,Asia,Simulation,Hard,22.36,0,8,164,15,6,Medium,2.79,0
9607,29,Female,Europe,Simulation,Hard,15.95,0,4,113,60,24,Medium,3.99,0
9608,44,Male,USA,RPG,Medium,21.49,0,6,81,27,6,Low,3.58,1
9609,31,Male,Asia,Strategy,Easy,13.77,0,0,159,66,25,Low,,1
9610,19,Female,Europe,Sports,Medium,6.17,0,6,54,14,46,Medium,1.03,0
9611,43,Female,Asia,RPG,Easy,6.25,0,1,85,77,28,Low,6.25,1
9612,18,Female,Asia,RPG,Medium,5.84,0,5,67,1,41,High,1.17,0
9613,24,Male,USA,Simulation,Easy,7.58,0,17,84,16,31,High,0.45,0
9614,31,Female,USA,Simulation,Easy,4.92,1,8,114,93,15,Medium,0.61,0
9615,24,Female,USA,Simulation,Easy,3.37,0,17,176,68,14,High,0.2,0
9616,31,Female,USA,Strategy,Easy,21.58,0,8,111,9,1,Medium,2.7,0
9617,34,Female,Europe,Simulation,Easy,13.78,0,5,171,75,12,Medium,2.76,0
9618,38,Male,Asia,RPG,Easy,5.27,0,19,158,72,37,High,0.28,0
9619,19,Male,Europe,Action,Easy,13.74,1,9,97,91,42,Medium,1.53,0
9620,48,Female,Asia,Sports,Hard,5.93,0,6,154,27,38,Medium,0.99,0
9621,20,Female,USA,Strategy,Medium,16.39,1,15,95,73,41,High,1.09,0
9622,16,Male,Europe,Strategy,Hard,21.26,0,0,132,33,12,Low,,1
9623,27,Female,Europe,Simulation,Medium,3.93,0,15,77,29,19,Medium,0.26,0
9624,25,Male,Asia,Strategy,Medium,13.23,1,3,135,78,42,High,4.41,0
9625,37,Male,Europe,Action,Medium,8.87,0,19,119,40,44,Medium,0.47,0
9626,30,Male,USA,RPG,Easy,19.81,1,19,65,83,43,High,1.04,0
9627,45,Male,USA,RPG,Easy,1.16,0,10,75,75,32,Medium,0.12,0
9628,25,Male,USA,Strategy,Hard,16.69,0,13,34,56,12,Medium,1.28,0
9629,30,Female,Other,Simulation,Medium,15.48,0,17,176,74,41,High,0.91,0
9630,22,Male,USA,Strategy,Easy,18.72,0,5,84,48,48,Medium,3.74,0
9631,18,Male,Asia,Strategy,Medium,13.24,0,7,63,40,5,Medium,1.89,0
9632,18,Female,USA,Sports,Hard,10.68,0,17,124,92,14,High,0.63,0
9633,39,Male,USA,Sports,Medium,6.11,0,5,126,94,6,Medium,1.22,0
9634,17,Female,Europe,RPG,Easy,21.08,0,9,43,72,42,Medium,2.34,0
9635,46,Female,Europe,Simulation,Medium,21.45,0,16,81,62,21,Medium,1.34,0
9636,17,Male,Asia,RPG,Medium,11.94,0,0,129,57,27,Low,,1
9637,41,Female,Asia,Strategy,Hard,21.75,0,10,69,59,39,Medium,2.18,0
9638,43,Female,Asia,RPG,Hard,0.97,0,17,32,70,13,Medium,0.06,0
9639,46,Female,Asia,Sports,Hard,20.22,0,16,67,2,36,Medium,1.26,0
9640,33,Male,Asia,Action,Hard,19.34,0,5,125,18,26,High,3.87,0
9641,35,Male,Asia,Action,Easy,19.7,0,8,58,71,1,Medium,2.46,0
9642,19,Male,Europe,Strategy,Easy,15.51,0,15,158,28,11,High,1.03,0
9643,32,Female,USA,Strategy,Easy,13.62,0,10,158,53,19,High,1.36,0
9644,42,Female,Asia,Strategy,Medium,20.0,1,0,143,15,23,Low,,1
